,url,title,published,content,tag
654,https://plana.earth/academy/indigenous-community-local-knowledge-fight-climate-change-research/,Indigenous and Local knowledge: a Precious Tool for Climate Research,2020-06-17,"For example, the voice of Indigenous communities experiencing the impacts of melting ice in the Arctic is a qualitative piece of information that goes way beyond the glacial wastage sensor tool (Mustonen, 2005). ",p
655,https://plana.earth/academy/indigenous-community-local-knowledge-fight-climate-change-research/,Indigenous and Local knowledge: a Precious Tool for Climate Research,2020-06-17,"Even if criticised, biased views are often part of the expected results of fieldworks, characteristics of the relativity of human experiences. It allows scientists to assess the social dimension of climate change in different scenarios and societies. ",p
656,https://plana.earth/academy/indigenous-community-local-knowledge-fight-climate-change-research/,Indigenous and Local knowledge: a Precious Tool for Climate Research,2020-06-17,"Through a deep understanding of geographies and biologies, as well as a rooted culture of natural stewardship, Indigenous knowledge helps us make better sense of the current climate change crisis and find ways to ensure a future for our planet. ",p
657,https://plana.earth/academy/indigenous-community-local-knowledge-fight-climate-change-research/,Indigenous and Local knowledge: a Precious Tool for Climate Research,2020-06-17,"Beatrice Meo is a Plan A Academy contributor, Master graduate in Environmental, Social and Economic Sustainability from the Institute of Environmental Science and Technology (ICTA) at the Autonomous University of Barcelona. Her main study focus is on climate change and social values on coastal areas. Her final master thesis aimed to analyze the social dimension of climate change impacts on natural protected areas to advance values-based adaptation policies. Her work was part of the LITOMED project led by the INTERFASE research group at UAB. Among the various topics she came across during her studies, she developed a strong curiosity towards climate change research and indigenous knowledge.",p
658,https://plana.earth/academy/indigenous-community-local-knowledge-fight-climate-change-research/,Indigenous and Local knowledge: a Precious Tool for Climate Research,2020-06-17,"Besides this, she is currently focusing on sustainable lifestyle practices and interested in the study of circular systems management. She strongly believes the survival of our planet requires a re-thinking of our economic system, with a change in our production and consumption approaches to minimize the burden on natural resources.",p
659,https://plana.earth/academy/women-stem-tech-2020/,Women in Tech: leaders of the sustainable future,2020-06-11,"The WomenTech global conference happened this Wednesday, 10th June 2020, and we learnt that women in tech are the leaders of our sustainable future.",p
660,https://plana.earth/academy/women-stem-tech-2020/,Women in Tech: leaders of the sustainable future,2020-06-11,"That’s a fact; technology is changing our lives rapidly and continuously. However, who are the individuals behind this change? Who is shaping our new sustainable tech world? What if women are the grassroots of this change in tech? ",p
661,https://plana.earth/academy/women-stem-tech-2020/,Women in Tech: leaders of the sustainable future,2020-06-11,"Technology disrupts every aspect of our society: the way we consume, connect, work, and develop products. Technology improves our economy, but also our future. Over the past decade, several concerns have been raised concerning the sustainability of the tech industry. And by durability, we mean, the ecological side of it, also the inclusivity and diversity of the workforce, behind the growth of the tech industry. ",p
662,https://plana.earth/academy/women-stem-tech-2020/,Women in Tech: leaders of the sustainable future,2020-06-11,Women in tech: the statistics,h2
663,https://plana.earth/academy/women-stem-tech-2020/,Women in Tech: leaders of the sustainable future,2020-06-11,"According to Eurostat, women in STEM (sciences, technology, engineering, and mathematics) are still highly under-represented, with only 17 % holding a computing-related job, and 5 % in a leadership position. In the United States, women represent between 28 and 42 per cent of the workforce in GAFAM companies. According to a recent  McKinsey report, the percentage of women in tech jobs has drastically decreased over the past 25 years, and the situation is even more drastic for women of colour. ",p
